Apartment_id,Posted On,BHK,Rent,Size,Floor,Area Type,Area Locality,City,Furnishing Status,Tenant Preferred,Bathroom,Point of Contact
3999,01-05-2022,1,9000,500,3 out of 3,Super Area,"Miyapur, NH 9",Hyderabad,Unfurnished,,3,Contact Owner
4000,06-07-2022,2,14000,1150,1 out of 3,Super Area,Bandlaguda Jagir,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner
4001,02-06-2022,2,18000,242,Ground out of 4,Super Area,"APHB Colony-Moula Ali, Moula Ali Road",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
4002,02-07-2022,2,9500,720,5 out of 7,Carpet Area,"Pocharam, NH 2 2",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
4003,10-06-2022,3,49000,,19 out of 30,Super Area,Nanakram Guda,Hyderabad,Unfurnished,Bachelors,3,Contact Agent
4004,13-05-2022,1,9000,450,1 out of 3,Super Area,"Chandulal bela colony, shahalibanda",Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner
4005,06-05-2022,2,130000,130,1 out of 1,Super Area,Lal Darwaza,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
4006,02-06-2022,2,8000,690,2 out of 4,Super Area,New Malakpet,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
4007,06-05-2022,2,13000,1000,2 out of 4,Super Area,Madhapur,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner
4008,06-05-2022,3,18000,1500,Ground out of 4,Super Area,Shivaji Nagar,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
4009,29-05-2022,3,18000,1150,Ground out of 6,Super Area,New Nallakunta,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
4010,29-05-2022,3,32000,1783,1 out of 5,Super Area,Gopanapalli,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
4011,25-05-2022,2,15000,900,1 out of 3,Super Area,Santosh Nagar,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
4012,06-07-2022,3,35000,1725,2 out of 13,Super Area,"Narsingi, Outer Ring Road",Hyderabad,Furnished,Bachelors/Family,3,Contact Owner
4013,25-05-2022,1,6000,680,Ground out of 3,Carpet Area,Bapu Nagar-Langar Houz,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
4014,06-06-2022,1,9000,550,2 out of 3,Super Area,"Uppal, NH 2 2",Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner
4015,25-05-2022,2,9500,1290,1 out of 2,Super Area,"Jillelguda, Medbowli",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
4016,10-05-2022,2,12500,1450,Ground out of 2,Super Area,"Arvind Nagar Colony, Toli Chowki",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
4017,06-05-2022,2,25000,1300,3 out of 3,Super Area,Madhapur,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
4018,12-05-2022,2,15000,1450,2 out of 4,Super Area,Nagole,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
4019,06-07-2022,3,38000,1496,10 out of 15,Carpet Area,Kondapur,Hyderabad,Semi-Furnished,Bachelors,2,Contact Agent
4020,31-05-2022,3,20000,1850,1 out of 5,Super Area,Kompally,Hyderabad,Semi-Furnished,Family,2,Contact Owner
4021,14-06-2022,3,15000,1600,2 out of 4,Carpet Area,Old Bowenpally,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
4022,06-07-2022,3,130000,3500,3 out of 5,Carpet Area,Jubilee Hills,Hyderabad,Semi-Furnished,Family,3,Contact Agent
4023,08-07-2022,3,27000,1850,5 out of 6,Super Area,"Red Hills, Lakdikapul, NH 7",Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
4024,02-07-2022,2,16000,,3 out of 5,Super Area,Secunderabad,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
4025,06-06-2022,2,13000,1400,Ground out of 1,Super Area,"Mallampet, Outer Ring Road",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
4026,04-06-2022,2,10000,950,Ground out of 4,Super Area,"Uppal, NH 2 2",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
4027,22-06-2022,2,10000,878,3 out of 4,Super Area,Malkajgiri,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
4028,06-05-2022,2,17000,875,2 out of 6,Super Area,"Bolarum, Medchal Road",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
4029,02-06-2022,2,12500,300,3 out of 4,Super Area,"Vanasthalipuram, NH 9",Hyderabad,Furnished,Bachelors/Family,2,Contact Owner
4030,14-06-2022,3,25000,,4 out of 5,Super Area,Nizampet,Hyderabad,Furnished,Bachelors/Family,3,Contact Owner
4031,02-07-2022,3,35000,1956,1 out of 9,Super Area,"Miyapur, NH 9",Hyderabad,Semi-Furnished,Bachelors,3,Contact Owner
4032,25-05-2022,2,12000,800,2 out of 4,Super Area,"Kachiguda, NH 2 2",Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
4033,29-05-2022,2,12000,1175,5 out of 5,Super Area,Shamirpet,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
4034,25-06-2022,2,15000,1080,3 out of 4,Super Area,Anupuram Colony,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
4035,06-07-2022,3,45000,1955,1 out of 19,Super Area,Kondapur,Hyderabad,Unfurnished,Bachelors,3,Contact Agent
4036,06-07-2022,2,20000,950,1 out of 5,Super Area,Masab Tank,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
4037,02-07-2022,2,15000,800,2 out of 3,Super Area,Mehdipatnam,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
4038,06-05-2022,2,10000,1090,2 out of 4,Super Area,"Hyder Shah Kote, Chevella Road",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
4039,09-07-2022,3,15000,1450,2 out of 5,Carpet Area,Bandari Layout,Hyderabad,Semi-Furnished,Family,3,Contact Owner
4040,07-07-2022,2,19800,1070,3 out of 4,Carpet Area,KPHB Road,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
4041,06-05-2022,2,8500,60,3 out of 5,Super Area,"Gulmohar Park Colony, Serilingampally",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
4042,06-07-2022,4,130000,3133,14 out of 14,Carpet Area,"Vittal Rao Nagar, Hitech City",Hyderabad,Furnished,Family,5,Contact Agent
4043,10-07-2022,1,8500,900,2 out of 2,Carpet Area,in Trimulgherry,Hyderabad,Unfurnished,Family,1,Contact Owner
4044,16-05-2022,1,4500,60,1 out of 2,Super Area,"Hayathnagar, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner
4045,10-06-2022,2,9000,600,3 out of 4,Super Area,Kapra,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
4046,10-07-2022,1,13000,750,3 out of 3,Carpet Area,Hyderaguda-Attapur,Hyderabad,Semi-Furnished,Family,1,Contact Owner
4047,06-07-2022,2,18000,900,2 out of 4,Super Area,Jubilee Hills,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
4048,04-07-2022,3,26000,1800,2 out of 4,Carpet Area,filmnagar. hydrabad,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
4049,20-05-2022,1,17000,470,3 out of 5,Super Area,Kondapur,Hyderabad,Furnished,Bachelors/Family,1,Contact Agent
4050,06-05-2022,2,9000,720,1 out of 3,Super Area,"Beeramguda, Ramachandra Puram, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
4051,12-05-2022,1,8000,450,Ground out of 3,,"Somajiguda, NH 9",Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
4052,06-07-2022,2,10000,600,7 out of 7,Super Area,Madhura Nagar-Nizampet,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
4053,26-06-2022,2,12000,1100,1 out of 1,Super Area,"Hyder Shah Kote, Chevella Road",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
4054,27-06-2022,2,14000,1300,3 out of 3,Super Area,IAS Colony,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
4055,25-06-2022,2,25000,1500,Ground out of 2,Super Area,Bowenpally,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
4056,05-07-2022,2,22000,1200,4 out of 8,Super Area,Gachibowli,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner
4057,29-05-2022,4,45000,3000,3 out of 4,Super Area,Hitech City,Hyderabad,Semi-Furnished,Bachelors/Family,4,Contact Owner
4058,26-06-2022,3,20000,2000,1 out of 1,Carpet Area,Kapra,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
4059,14-06-2022,2,16000,800,2 out of 4,Super Area,"Lakdikapul, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
4060,08-07-2022,3,35000,1000,3 out of 6,Carpet Area,Nizampet,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
4061,12-05-2022,2,15000,1200,2 out of 3,Super Area,"Manikonda, Outer Ring Road",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
4062,18-06-2022,1,5500,400,1 out of 2,Super Area,"Ramanthapur, NH 2 2",Hyderabad,Unfurnished,Bachelors/Family,1,Contact Builder
4063,04-06-2022,3,35000,,4 out of 5,,"Somajiguda, NH 9",Hyderabad,Unfurnished,Bachelors,2,Contact Owner
4064,04-07-2022,1,14000,700,5 out of 5,Carpet Area,"Chanda Naik Nagar, Madhapur",Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner
4065,06-07-2022,2,25000,1100,1 out of 5,Super Area,"Alkapur Township, Hyderabad",Hyderabad,Furnished,Bachelors/Family,2,Contact Owner
4066,06-06-2022,4,36000,2050,1 out of 3,Super Area,Sainikpuri,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
4067,06-07-2022,2,20000,1428,4 out of 8,Super Area,"Beeramguda, Ramachandra Puram, NH 9",Hyderabad,Semi-Furnished,Family,2,Contact Agent
4068,22-05-2022,3,30000,1700,3 out of 5,Carpet Area,"Ashok Nagar, Himayath Nagar",Hyderabad,Furnished,Family,3,Contact Agent
4069,02-07-2022,2,12000,1140,2 out of 5,Super Area,"Kismatpur, Outer Ring Road",Hyderabad,Semi-Furnished,Family,2,Contact Owner
4070,22-05-2022,2,16000,1000,2 out of 5,Super Area,"Ashok Nagar, Himayath Nagar",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Agent
4071,03-06-2022,2,13000,1160,3 out of 5,Super Area,"Pragathi Nagar, Kukatpally",Hyderabad,Unfurnished,Bachelors,2,Contact Owner
4072,05-07-2022,3,22000,,3 out of 5,Carpet Area,sri sai arcade madinaguda,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner
4073,06-07-2022,1,15000,450,1 out of 3,Super Area,Madhapur,Hyderabad,Unfurnished,,1,Contact Agent
4074,06-05-2022,3,14000,1540,2 out of 5,Super Area,Attapur,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
4075,06-05-2022,2,8000,1000,2 out of 8,Super Area,"Saroornagar, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
4076,06-07-2022,3,57000,1417,7 out of 30,Carpet Area,Nanakaramguda,Hyderabad,Furnished,Bachelors,3,Contact Agent
4077,31-05-2022,3,1200,2100,1 out of 3,Carpet Area,"Uppal, NH 2 2",Hyderabad,Furnished,Bachelors/Family,3,Contact Owner
4078,08-07-2022,2,8000,550,4 out of 4,Carpet Area,Ram nagar,Hyderabad,Unfurnished,Bachelors,1,Contact Owner
4079,18-05-2022,3,15000,1600,1 out of 5,Super Area,"Miyapur, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
4080,10-07-2022,2,17000,1200,4 out of 5,Super Area,"Madinaguda, Hafeezpet, NH 9",Hyderabad,Furnished,Bachelors/Family,2,Contact Owner
4081,18-06-2022,2,12000,500,1 out of 2,Super Area,"Saidabad Colony, Sayeedabad",Hyderabad,Furnished,Bachelors/Family,2,Contact Owner
4082,17-06-2022,3,25000,1300,Ground out of 5,Carpet Area,"Manikonda, Outer Ring Road",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
4083,25-06-2022,2,13000,600,1 out of 3,Super Area,Ramchandrapuram Mandal,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
4084,25-06-2022,3,35000,,1 out of 6,Carpet Area,"KMR Estates, Serilingampally",Hyderabad,Furnished,Bachelors/Family,3,Contact Owner
4085,06-07-2022,1,6500,350,2 out of 4,Super Area,Langar Houz,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
4086,03-06-2022,2,11000,1100,1 out of 4,Super Area,"Padmanabha Nagar, Mehdipatnam",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
4087,12-05-2022,2,25000,1200,1 out of 6,Super Area,Vijay nagar colony m,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
4088,03-06-2022,3,35000,2000,1 out of 5,Super Area,"Miyapur, NH 9",Hyderabad,Furnished,Family,3,Contact Owner
4089,25-05-2022,3,27000,2200,3 out of 6,Super Area,Toli Chowki,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
4090,06-07-2022,3,18000,1400,2 out of 4,Super Area,Toli Chowki,Hyderabad,Unfurnished,Bachelors/Family,3,Contact Owner
4091,06-05-2022,3,20000,1950,5 out of 6,,Sainikpuri,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
4092,16-05-2022,2,8500,130,1 out of 1,Carpet Area,Rampally,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
4093,10-06-2022,2,14000,1300,Ground out of 2,Super Area,Bandlaguda Jagir,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
4094,09-06-2022,3,35000,1675,5 out of 12,Super Area,Gachibowli,Hyderabad,Unfurnished,Bachelors/Family,3,Contact Owner
4095,06-07-2022,2,16000,1135,3 out of 5,Super Area,Suchitra Circle,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
4096,12-05-2022,3,20000,1800,3 out of 4,Super Area,"Banjara Hills, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
4097,14-06-2022,3,18000,1400,1 out of 5,Super Area,Attapur,Hyderabad,Furnished,Bachelors/Family,3,Contact Owner
4098,06-07-2022,4,140000,3698,16 out of 22,Carpet Area,"Gachibowli CUC, Outer Ring Road",Hyderabad,Semi-Furnished,Family,5,Contact Agent
4099,12-05-2022,2,10000,950,Ground out of 4,Super Area,"Bolarum, Medchal Road",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
4100,12-05-2022,2,12000,650,1 out of 2,Super Area,Begumpet,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
4101,24-06-2022,1,5300,100,3 out of 3,Carpet Area,in 1-71/1/a,Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner
4102,25-05-2022,2,11000,950,2 out of 3,Carpet Area,IDA Uppal,Hyderabad,Unfurnished,Bachelors,2,Contact Owner
4103,10-06-2022,2,12000,1000,1 out of 2,Carpet Area,"New Nagole Colony, Kothapet",Hyderabad,Unfurnished,Bachelors,2,Contact Owner
4104,06-06-2022,2,12000,900,3 out of 4,Carpet Area,Gwachiwali,Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner
4105,29-05-2022,3,20000,1800,7 out of 10,Carpet Area,Trimulgherry,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
4106,02-07-2022,2,13000,1000,2 out of 3,Super Area,Kapra,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
4107,09-05-2022,3,22000,1800,2 out of 5,Super Area,"Hyder Shah Kote, Chevella Road",Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
4108,12-05-2022,2,15000,1000,2 out of 4,Super Area,Hyderguda,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
4109,12-05-2022,1,5400,450,1 out of 2,Super Area,Jeedimetla,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
4110,28-05-2022,3,16500,1771,2 out of 5,Super Area,Bandam Kommu,Hyderabad,Unfurnished,Bachelors/Family,3,Contact Owner
4111,29-06-2022,2,12000,1150,4 out of 5,Carpet Area," in Erragadda, NH 9",Hyderabad,Furnished,Bachelors/Family,2,Contact Owner
4112,22-06-2022,2,8500,1000,2 out of 3,Super Area,Musheerabad,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
4113,08-05-2022,2,14000,1050,2 out of 5,Carpet Area,Attapur,Hyderabad,Semi-Furnished,Bachelors,2,Contact Owner
4114,08-06-2022,3,15000,1500,2 out of 3,Carpet Area,"Miyapur, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
4115,12-05-2022,2,6000,750,1 out of 2,Super Area,"Ramachandra Puram, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
4116,12-05-2022,2,14000,1100,Ground out of 4,Super Area,Mehdipatnam,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
4117,29-06-2022,2,15000,800,Ground out of 3,Super Area,Road no 3 banjara hills hyderabad 500035,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
4118,02-07-2022,3,37000,150,1 out of 5,Carpet Area,Jubilee Hills,Hyderabad,Unfurnished,Bachelors,3,Contact Agent
4119,30-06-2022,1,6500,750,2 out of 3,Super Area,"Bapu Nagar, Lakdikapul",Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
4120,20-05-2022,2,10000,600,2 out of 3,Super Area,Borabanda,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
4121,25-05-2022,2,12000,1080,2 out of 3,Super Area,"Habsiguda, NH 2 2",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
4122,28-04-2022,2,12000,1100,3 out of 3,Super Area,Nizampet,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
4123,17-05-2022,2,9000,750,2 out of 3,Super Area,Alwal,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
4124,10-07-2022,3,60000,2405,10 out of 14,Super Area,"Khaja Guda, Outer Ring Road",Hyderabad,Semi-Furnished,Bachelors,4,Contact Agent
4125,30-04-2022,2,18000,,4 out of 5,Carpet Area,Kothapet,Hyderabad,Semi-Furnished,,2,Contact Owner
4126,02-06-2022,2,14000,1110,2 out of 5,Carpet Area,Dhulapally,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
4127,10-07-2022,3,50000,2300,2 out of 5,Carpet Area,"Ashok Nagar, Himayath Nagar",Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Agent
4128,08-07-2022,2,17000,1000,3 out of 5,Carpet Area,"Madinaguda, Hafeezpet, NH 9",Hyderabad,Furnished,Bachelors,2,Contact Owner
4129,06-05-2022,2,9000,800,4 out of 5,Super Area,Old Bowenpally,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
4130,06-07-2022,4,80000,3115,3 out of 3,Super Area,"Hormany nest Apartments gandipet Apartmentge hyderabad, Hyderabad",Hyderabad,Furnished,Bachelors/Family,5,Contact Owner
4131,22-06-2022,1,7500,500,1 out of 2,Super Area,"Saroornagar, NH 9",Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
4132,15-05-2022,2,14000,950,5 out of 5,Carpet Area,"Miyapur, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
4133,06-07-2022,2,14000,1374,2 out of 3,Super Area,Trimulgherry,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
4134,30-04-2022,1,10000,1300,Ground out of 1,Carpet Area,Khanapur,Hyderabad,Furnished,Bachelors/Family,1,Contact Owner
4135,25-05-2022,2,17000,1150,5 out of 6,Super Area,Abhyudaya Nagar,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner
4136,02-07-2022,1,6500,450,2 out of 3,Carpet Area,"Kukatpally, NH 9",Hyderabad,Semi-Furnished,Bachelors,1,Contact Owner
4137,06-05-2022,2,10000,927,3 out of 5,Super Area,Bachupally,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
4138,25-06-2022,3,22000,1500,4 out of 5,Super Area,"Rajendra Nagar, Outer Ring Road",Hyderabad,Unfurnished,Bachelors/Family,3,Contact Owner
4139,06-07-2022,2,15000,1200,1 out of 3,Super Area,Attapur,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
4140,29-05-2022,2,12000,1200,Ground out of 2,Super Area,Patelguda,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
4141,06-07-2022,3,52000,2800,16 out of 19,Carpet Area,"Kokapet, Outer Ring Road",Hyderabad,Furnished,Family,3,Contact Agent
4142,06-05-2022,1,6500,562,3 out of 4,Super Area,Amberpet,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
4143,19-06-2022,2,20000,1500,1 out of 3,Super Area,Toli Chowki,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
4144,06-05-2022,3,25000,1950,Ground out of 3,Super Area,Kondapur,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
4145,10-07-2022,3,14000,1360,3 out of 8,Super Area,"Ghatkesar, NH 2 2",Hyderabad,Furnished,Bachelors,2,Contact Owner
4146,25-06-2022,3,25000,,1 out of 3,Super Area,Prashanth hills,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
4147,31-05-2022,2,12500,950,2 out of 8,Super Area,"Kachiguda, NH 2 2",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
4148,05-07-2022,2,12000,780,3 out of 3,Carpet Area,Sri BALAJI CLASSIC BHAVANI NAGAR RD NO 5,Hyderabad,Unfurnished,unknown,2,Contact Owner
4149,10-06-2022,1,10000,500,1 out of 3,Super Area,"Khairatabad, NH 7",Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner
4150,18-05-2022,2,17000,1050,3 out of 5,Super Area,"Ashok Nagar, Himayath Nagar",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
4151,10-07-2022,1,15500,600,Upper Basement out of 5,Carpet Area,Kondapur,Hyderabad,Semi-Furnished,Bachelors,1,Contact Agent
4152,29-05-2022,3,65000,1800,Ground out of 1,,"Banjara Hills, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Agent
4153,06-07-2022,3,60000,1800,14 out of 30,Carpet Area,Gachibowli,Hyderabad,Unfurnished,Bachelors/Family,3,Contact Agent
4154,06-07-2022,3,45000,1900,4 out of 10,Carpet Area,Gachibowli,Hyderabad,Semi-Furnished,Family,3,Contact Agent
4155,18-06-2022,2,10500,1100,3 out of 5,Super Area,"Safilguda, Secunderabad",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
4156,24-05-2022,2,9000,200,2 out of 7,Super Area,BHEL,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
4157,06-05-2022,3,20000,1400,3 out of 5,Super Area,Nawab Saheb Kunta,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
4158,06-07-2022,2,20000,1200,2 out of 5,Carpet Area,Kondapur,Hyderabad,Semi-Furnished,Bachelors,2,Contact Agent
4159,06-05-2022,3,18000,1600,2 out of 5,Super Area,"Quthbullapur, NH 7",Hyderabad,Furnished,Bachelors/Family,3,Contact Owner
4160,06-05-2022,2,12000,1150,2 out of 5,Super Area,Nizampet,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
4161,06-05-2022,2,12000,130,2 out of 3,Super Area,"Subhash Nagar, Secunderabad",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
4162,27-06-2022,4,120000,,1 out of 1,Carpet Area,"MLA Colony, Banjara Hills",Hyderabad,Semi-Furnished,Bachelors/Family,4,Contact Agent
4163,30-04-2022,3,28000,1720,4 out of 10,Super Area,"Narsingi, Outer Ring Road",Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner
4164,30-04-2022,1,6000,500,1 out of 3,Super Area,"Hayathnagar, NH 9",Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner
4165,14-06-2022,2,12500,1200,2 out of 6,Super Area,Mehdipatnam,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner
4166,06-05-2022,4,31000,2400,2 out of 4,Super Area,"Upparpally, Hyderabad Expressway",Hyderabad,Semi-Furnished,Bachelors/Family,4,Contact Owner
4167,25-05-2022,2,7000,800,3 out of 4,Super Area,"Boduppal, NH 2 2",Hyderabad,Furnished,Bachelors/Family,2,Contact Owner
4168,24-06-2022,2,22000,1300,4 out of 5,Super Area,"Basheer Bagh, NH 7",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner
